"No.","Time","Source","Destination","Protocol","Length","Info"
"2593","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=571913 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2594","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=571913 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2595","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=572449 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2596","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=572449 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2597","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=572985 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2598","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=572985 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2599","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=573521 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2600","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=573521 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2601","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=574057 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2602","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=574057 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2603","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=574593 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2604","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=574593 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2605","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=575129 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2606","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=575129 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2607","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=575665 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2608","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=575665 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2609","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=576201 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2610","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=576201 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2611","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=576737 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2612","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=576737 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2613","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=577273 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2614","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=577273 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2615","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=577809 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2616","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=577809 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2617","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=578345 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2618","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=578345 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2619","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=578881 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2620","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=578881 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2621","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=579417 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2622","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=579417 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2623","0.060000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=579953 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2624","0.060000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=579953 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2625","0.060000","49.44.80.47","116.50.76.245","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"2626","0.060000","49.44.80.47","10.64.43.166","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"2627","0.060000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=531177 Win=63248 Len=0"
"2628","0.060000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=531177 Win=63248 Len=0"
"2629","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=581025 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2630","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=581025 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2631","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=581561 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2632","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=581561 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2633","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=582097 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2634","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=582097 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2635","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=582633 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2636","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=582633 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2637","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=583169 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2638","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=583169 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2639","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=583705 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2640","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=583705 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2641","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=536537 Win=57888 Len=0"
"2642","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=536537 Win=57888 Len=0"
"2643","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=584241 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2644","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=584241 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2645","0.064000","49.44.80.47","116.50.76.245","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"2646","0.064000","49.44.80.47","10.64.43.166","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"2647","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=585313 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2648","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=585313 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2649","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=585849 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2650","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=585849 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2651","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=586385 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2652","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=586385 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2653","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=586921 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2654","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=586921 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2655","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=587457 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2656","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=587457 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2657","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=541897 Win=52528 Len=0"
"2658","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=541897 Win=52528 Len=0"
"2659","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=587993 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2660","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=587993 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2661","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=588529 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2662","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=588529 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2663","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=589065 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2664","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=589065 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2665","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=547257 Win=47168 Len=0"
"2666","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=547257 Win=47168 Len=0"
"2667","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=589601 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2668","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=589601 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2669","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=590137 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2670","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=590137 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2671","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=590673 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2672","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=590673 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2673","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=591209 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2674","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=591209 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2675","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=552617 Win=41808 Len=0"
"2676","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=552617 Win=41808 Len=0"
"2677","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=591745 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2678","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=591745 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2679","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=592281 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2680","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=592281 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2681","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=592817 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2682","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=592817 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2683","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=593353 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2684","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=593353 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2685","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=556369 Win=38056 Len=0"
"2686","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=556369 Win=38056 Len=0"
"2687","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=593889 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2688","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=593889 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2689","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=557441 Win=36984 Len=0"
"2690","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=557441 Win=36984 Len=0"
"2691","0.064000","10.64.43.166","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=557441 Win=65392 Len=0"
"2692","0.064000","116.50.76.245","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=557441 Win=65392 Len=0"
"2693","0.064000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=561193 Win=61640 Len=0"
"2694","0.064000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=561193 Win=61640 Len=0"
"2695","0.064000","10.64.43.166","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=561193 Win=65392 Len=0"
"2696","0.064000","116.50.76.245","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=561193 Win=65392 Len=0"
"2697","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=594425 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2698","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=594425 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2699","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=594961 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2700","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=594961 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2701","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=595497 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2702","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=595497 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2703","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=596033 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2704","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=596033 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2705","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=596569 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2706","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=596569 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2707","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=597105 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2708","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=597105 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2709","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=597641 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2710","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=597641 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2711","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=598177 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2712","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=598177 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2713","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=598713 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2714","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=598713 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2715","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=599249 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2716","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=599249 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2717","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=599785 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2718","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=599785 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2719","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=600321 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2720","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=600321 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2721","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=600857 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2722","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=600857 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2723","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=601393 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2724","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=601393 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2725","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=601929 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2726","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=601929 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2727","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=602465 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2728","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=602465 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2729","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=603001 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2730","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=603001 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2731","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=603537 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2732","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=603537 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2733","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=604073 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2734","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=604073 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2735","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=604609 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2736","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=604609 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2737","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=605145 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2738","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=605145 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2739","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=605681 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2740","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=605681 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2741","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=606217 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2742","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=606217 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2743","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=606753 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2744","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=606753 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2745","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=607289 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2746","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=607289 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2747","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=607825 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2748","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=607825 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2749","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=608361 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2750","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=608361 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2751","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=608897 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2752","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=608897 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2753","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=609433 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2754","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=609433 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2755","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=609969 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2756","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=609969 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2757","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=610505 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2758","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=610505 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2759","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=611041 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2760","0.064000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=611041 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"2761","0.064000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=611577 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
